,element,id,web_name,element_type,team,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
13762,472,472,Aguerd,2,19,90,20,0,True,2022-10-01T16:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-134,3873,67,201
13763,472,472,Aguerd,2,19,100,9,0,True,2022-10-09T13:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-89,3819,57,146
13764,472,472,Aguerd,2,19,108,17,0,False,2022-10-16T13:00:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-49,3822,71,120
13765,472,472,Aguerd,2,19,118,12,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-37,3811,47,84
13766,472,472,Aguerd,2,19,129,3,0,True,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-31,3797,43,74
13767,472,472,Aguerd,2,19,139,14,0,False,2022-10-30T16:15:00Z,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,629,4530,743,114
13768,472,472,Aguerd,2,19,149,7,0,True,2022-11-06T14:00:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,1008,5887,1341,333
13769,472,472,Aguerd,2,19,159,10,2,True,2022-11-12T15:00:00Z,0,2,16,75,0,0,0,1,0,0,0,0,0,0,0,13,14.8,10.7,6.0,3.2,0,0.06,0.11,0.17,1.44,48,255,6368,680,425
13770,472,472,Aguerd,2,19,161,1,0,False,2022-12-26T20:00:00Z,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,957,7771,2705,1748
13771,472,472,Aguerd,2,19,179,4,0,True,2022-12-30T19:45:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-174,7672,330,504
13772,472,472,Aguerd,2,19,187,11,0,False,2023-01-04T19:45:00Z,2,2,19,90,0,0,0,2,0,0,0,1,0,0,0,2,5.8,0.1,0.0,0.6,1,0.00,0.00,0.00,1.48,48,303,8179,587,284
13773,472,472,Aguerd,2,19,200,20,1,False,2023-01-14T15:00:00Z,1,0,20,90,0,0,0,1,0,0,0,1,0,0,0,13,28.4,0.6,0.0,2.9,1,0.00,0.01,0.01,0.84,48,1029,9653,1583,554
13774,472,472,Aguerd,2,19,210,8,6,True,2023-01-21T15:00:00Z,2,0,21,90,0,0,1,0,0,0,0,0,0,0,0,28,30.4,0.7,7.0,3.8,1,0.41,0.01,0.42,0.67,48,972,10985,1558,586
13775,472,472,Aguerd,2,19,217,15,1,False,2023-02-04T17:30:00Z,1,1,22,90,0,0,0,1,0,0,0,1,0,0,0,10,16.8,0.1,8.0,2.5,1,0.27,0.02,0.29,0.82,48,3016,14883,3783,767
13776,472,472,Aguerd,2,19,230,6,2,True,2023-02-11T12:30:00Z,1,1,23,79,0,0,0,1,0,0,0,0,0,0,0,15,8.8,0.4,4.0,1.3,1,0.05,0.00,0.05,1.10,48,3184,18622,3990,806
13777,472,472,Aguerd,2,19,239,18,1,False,2023-02-19T16:30:00Z,2,0,24,90,0,0,0,2,0,0,0,0,0,0,0,12,18.0,0.8,2.0,2.1,1,0.00,0.02,0.02,1.48,48,-2645,15973,414,3059
13778,472,472,Aguerd,2,19,250,16,6,True,2023-02-25T15:00:00Z,4,0,25,90,0,0,1,0,0,0,0,0,0,0,0,27,14.8,10.6,2.0,2.7,1,0.00,0.02,0.02,0.42,48,4202,23597,5440,1238
13779,472,472,Aguerd,2,19,254,5,0,False,2023-03-04T15:00:00Z,4,0,26,90,0,0,0,4,0,0,0,0,0,0,0,20,28.8,0.6,0.0,2.9,1,0.00,0.00,0.00,3.56,48,2171,23203,3747,1576
13780,472,472,Aguerd,2,19,270,2,2,True,2023-03-12T14:00:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,0,0,10,19.8,0.4,6.0,2.6,1,0.39,0.00,0.39,1.58,48,-1582,21825,1369,2951
13781,472,472,Aguerd,2,19,290,17,15,True,2023-04-02T13:00:00Z,1,0,29,90,1,0,1,0,0,0,0,0,0,0,3,46,44.4,10.5,23.0,7.8,1,0.22,0.00,0.22,0.39,48,3342,25420,5406,2064
13782,472,472,Aguerd,2,19,70,15,0,True,2023-04-05T19:00:00Z,1,5,29,90,0,0,0,5,0,0,0,0,0,0,0,7,6.4,10.6,4.0,2.1,1,0.00,0.01,0.01,3.12,48,3342,25420,5406,2064
13783,472,472,Aguerd,2,19,293,9,0,False,2023-04-08T14:00:00Z,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,18261,44643,20214,1953
13784,473,473,Areola,1,19,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,61,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,1.77,45,0,109416,0,0
13785,473,473,Areola,1,19,18,16,0,False,2022-08-14T13:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,5600,144192,17747,12147
13786,473,473,Areola,1,19,30,5,0,True,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15739,134155,6319,22058
13787,473,473,Areola,1,19,32,2,0,False,2022-08-28T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-12391,126965,2724,15115
13788,473,473,Areola,1,19,47,18,0,True,2022-08-31T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-7809,122189,1920,9729
13789,473,473,Areola,1,19,54,6,0,False,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-5341,120092,3741,9082
13790,473,473,Areola,1,19,75,8,0,False,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-860,119046,1914,2774
13791,473,473,Areola,1,19,90,20,0,True,2022-10-01T16:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1735,118454,2800,4535
13792,473,473,Areola,1,19,100,9,0,True,2022-10-09T13:00:00Z,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2141,117386,2330,4471
13793,473,473,Areola,1,19,108,17,0,False,2022-10-16T13:00:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1991,116108,1536,3527
13794,473,473,Areola,1,19,118,12,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2075,113578,629,2704
13795,473,473,Areola,1,19,129,3,0,True,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1778,113081,785,2563
13796,473,473,Areola,1,19,139,14,1,False,2022-10-30T16:15:00Z,1,0,14,45,0,0,0,0,0,0,0,0,0,0,0,4,1.4,0.0,0.0,0.1,0,0.00,0.00,0.00,0.53,43,-1845,111657,908,2753
13797,473,473,Areola,1,19,149,7,0,True,2022-11-06T14:00:00Z,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,701,113113,2995,2294
13798,473,473,Areola,1,19,159,10,0,True,2022-11-12T15:00:00Z,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1064,112406,1640,2704
13799,473,473,Areola,1,19,161,1,0,False,2022-12-26T20:00:00Z,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-3135,110123,5481,8616
13800,473,473,Areola,1,19,179,4,0,True,2022-12-30T19:45:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-751,109707,982,1733
13801,473,473,Areola,1,19,187,11,0,False,2023-01-04T19:45:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-883,108947,503,1386
13802,473,473,Areola,1,19,200,20,0,False,2023-01-14T15:00:00Z,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-2490,106548,457,2947
13803,473,473,Areola,1,19,210,8,0,True,2023-01-21T15:00:00Z,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-2609,104031,78,2687
13804,473,473,Areola,1,19,217,15,0,False,2023-02-04T17:30:00Z,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-932,103444,688,1620
13805,473,473,Areola,1,19,230,6,0,True,2023-02-11T12:30:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1670,101796,165,1835
13806,473,473,Areola,1,19,239,18,0,False,2023-02-19T16:30:00Z,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1525,100336,60,1585
13807,473,473,Areola,1,19,250,16,1,True,2023-02-25T15:00:00Z,4,0,25,21,0,0,0,0,0,0,0,0,0,1,0,5,8.4,0.0,0.0,0.8,0,0.00,0.00,0.00,0.19,43,-1172,99333,408,1580
13808,473,473,Areola,1,19,254,5,1,False,2023-03-04T15:00:00Z,4,0,26,90,0,0,0,4,0,0,0,0,0,5,0,17,34.2,0.0,0.0,3.4,1,0.00,0.00,0.00,3.56,43,2709,102309,4288,1579
13809,473,473,Areola,1,19,270,2,3,True,2023-03-12T14:00:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,3,0,14,25.4,0.0,0.0,2.5,1,0.00,0.00,0.00,1.58,43,-415,102058,1382,1797
13810,473,473,Areola,1,19,290,17,0,True,2023-04-02T13:00:00Z,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,4595,108546,6064,1469
13811,473,473,Areola,1,19,70,15,0,True,2023-04-05T19:00:00Z,1,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,4595,108546,6064,1469
13812,473,473,Areola,1,19,293,9,0,False,2023-04-08T14:00:00Z,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-1656,105576,583,2239
13813,509,509,Downes,3,19,10,13,1,True,2022-08-07T15:30:00Z,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,30375,0,0
13814,509,509,Downes,3,19,18,16,0,False,2022-08-14T13:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-126,35546,3239,3365
13815,509,509,Downes,3,19,30,5,0,True,2022-08-21T13:00:00Z,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2352,34814,3053,5405
13816,509,509,Downes,3,19,32,2,0,False,2022-08-28T13:00:00Z,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4334,30960,622,4956
13817,509,509,Downes,3,19,47,18,0,True,2022-08-31T18:45:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1801,29889,1147,2948
13818,509,509,Downes,3,19,54,6,0,False,2022-09-03T14:00:00Z,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,7,31042,3044,3037
13819,509,509,Downes,3,19,75,8,0,False,2022-09-18T13:15:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-848,29592,325,1173
13820,509,509,Downes,3,19,90,20,0,True,2022-10-01T16:30:00Z,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1053,28847,503,1556
13821,509,509,Downes,3,19,100,9,1,True,2022-10-09T13:00:00Z,3,1,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1267,27693,389,1656
13822,509,509,Downes,3,19,108,17,0,False,2022-10-16T13:00:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-887,26895,284,1171
13823,509,509,Downes,3,19,118,12,2,False,2022-10-19T18:30:00Z,1,0,12,73,0,0,0,1,0,0,0,0,0,0,0,5,1.4,1.3,18.0,2.1,1,0.10,0.01,0.11,1.09,43,4616,41016,6427,1811
13824,509,509,Downes,3,19,129,3,3,True,2022-10-24T19:00:00Z,2,0,13,87,0,0,1,0,0,0,0,0,0,0,0,5,3.8,1.6,18.0,2.3,1,0.15,0.00,0.15,0.39,43,7566,41308,10396,2830
13825,509,509,Downes,3,19,139,14,2,False,2022-10-30T16:15:00Z,1,0,14,76,0,0,0,1,0,0,0,0,0,0,0,12,1.4,12.3,0.0,1.4,1,0.00,0.01,0.01,1.11,43,2151,44087,7064,4913
13826,509,509,Downes,3,19,149,7,1,True,2022-11-06T14:00:00Z,1,2,15,26,0,0,0,1,0,0,0,0,0,0,0,3,1.4,1.3,0.0,0.3,0,0.00,0.00,0.00,0.11,43,-937,43568,5376,6313
13827,509,509,Downes,3,19,159,10,0,True,2022-11-12T15:00:00Z,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-2078,41660,1977,4055
13828,509,509,Downes,3,19,161,1,0,False,2022-12-26T20:00:00Z,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-4547,37363,2103,6650
13829,509,509,Downes,3,19,179,4,0,True,2022-12-30T19:45:00Z,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-933,36533,478,1411
